Id,Label,timeset,0,1,2,3,4,5,6,7,8,9,indegree,outdegree,Degree,componentnumber,strongcompnum,modularity_class
n51,thebiggeh,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""JodiMcKayMP"";s:4:""name"";s:10:""Jodi McKay"";s:2:""id"";i:2495851202;s:6:""id_str"";s:10:""2495851202"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:15;}}}",899227831078494208,9145,47,51,2017-08-20 07:13:16,,,,0,0,0,37,149,29
n52,peteleunig,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""JodiMcKayMP"";s:4:""name"";s:10:""Jodi McKay"";s:2:""id"";i:2495851202;s:6:""id_str"";s:10:""2495851202"";s:7:""indices"";a:2:{i:0;i:20;i:1;i:32;}}}",956439776,1228,870,150,2012-11-18 18:59:43,"Writing on his recovery from his childhood sexual abuse at the hands of his uncle, a Catholic priest, a mass predator who mowed through families of Perth boys.","Sydney, Australia",,0,3,3,0,150,554
n53,tellytotally,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:14:""GemmalipsGemma"";s:4:""name"";s:10:""Gemma Roth"";s:2:""id"";i:1873305014;s:6:""id_str"";s:10:""1873305014"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:15;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:9:""Neighblog"";s:4:""name"";s:9:""Neighblog"";s:2:""id"";i:2293007526;s:6:""id_str"";s:10:""2293007526"";s:7:""indices"";a:2:{i:0;i:16;i:1;i:26;}}}",1042454859360874496,813,62,17,2018-09-19 12:46:21,,,,1,2,3,20,39,34
n54,sylviacyborg,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:14:""Click_me_togay"";s:4:""name"";s:54:""🏳️‍🌈🏳️‍⚧️🎀🐈 (CC in pinned!)"";s:2:""id"";i:874185589016408064;s:6:""id_str"";s:18:""874185589016408064"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:15;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:15:""MelTheDeadKitty"";s:4:""name"";s:24:""Melodica 🎶⭐🎮🦊"";s:2:""id"";i:852470534105436160;s:6:""id_str"";s:18:""852470534105436160"";s:7:""indices"";a:2:{i:0;i:16;i:1;i:32;}}}",4785997272,10113,451,200,2016-01-19 18:55:18,"(she/it) im sylvia im a trans girl and and a sylveon (not human) i do shit (and fail) with the source engine  anarchist, transhumanist and capitalism dis-liker",idk,,0,2,2,38,153,571
n55,agentsm08557869,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:8:""Utopiana"";s:4:""name"";s:14:""Celeste Liddle"";s:2:""id"";i:9950542;s:6:""id_str"";s:7:""9950542"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:12;}}}",1101723990341574656,35653,407,266,2019-03-02 01:00:43,"I know all the rules, but the rules do not know me.",,,0,0,0,39,154,30
n56,letterboxfrog,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""JodiMcKayMP"";s:4:""name"";s:10:""Jodi McKay"";s:2:""id"";i:2495851202;s:6:""id_str"";s:10:""2495851202"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:15;}}}",347537295,15991,537,239,2011-08-02 19:25:30,Exclusive supplier of vegan mock whale meat to South Georgia and North Korea,,,0,0,0,40,155,31
n57,jennylmackinnon,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:8:""Utopiana"";s:4:""name"";s:14:""Celeste Liddle"";s:2:""id"";i:9950542;s:6:""id_str"";s:7:""9950542"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:9;}}}",158690792,77922,4900,2124,2010-06-23 06:17:22,Organisational entrepreneurship & innovation. Bad Xtian. @GracieMcScruff owner. Australian.,"Outer East, Victoria",,0,1,1,0,156,9
n58,lionsman33,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:7:""nbnnews"";s:4:""name"";s:8:""NBN News"";s:2:""id"";i:17332980;s:6:""id_str"";s:8:""17332980"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:11;}}}",279551847,80058,1542,420,2011-04-09 10:09:27,I love sports. I'm a quiet and laid-back individual who keeps to myself. 🇦🇺🇫🇯,"Adelaide, Australia",,0,1,1,0,157,531
n59,arcingof,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""JodiMcKayMP"";s:4:""name"";s:10:""Jodi McKay"";s:2:""id"";i:2495851202;s:6:""id_str"";s:10:""2495851202"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:15;}}}",1215928416752422914,10397,1612,653,2020-01-11 04:29:05,Inspired by decent Humans/Trauma art therapist for Veterans/fury and general contempt for LNP pig swill/goodness prevails.,Hills dweller SA,,0,0,0,41,158,32
n60,donnacbrandon,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""JodiMcKayMP"";s:4:""name"";s:10:""Jodi McKay"";s:2:""id"";i:2495851202;s:6:""id_str"";s:10:""2495851202"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:15;}}}",56272086,1233,1317,547,2009-07-12 23:15:41,,"Sydney, New South Wales",,0,0,0,42,159,33
n61,gemmalipsgemma,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""TellyTotally"";s:4:""name"";s:12:""TotallyTelly"";s:2:""id"";i:1042454859360874496;s:6:""id_str"";s:19:""1042454859360874496"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:13;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:9:""Neighblog"";s:4:""name"";s:9:""Neighblog"";s:2:""id"";i:2293007526;s:6:""id_str"";s:10:""2293007526"";s:7:""indices"";a:2:{i:0;i:14;i:1;i:24;}}}",1873305014,811,659,84,2013-09-16 18:58:33,"Nurse, mother, Neighbours fanatic",,,2,2,4,20,39,34
n62,petalsfm,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""maestropetals"";s:4:""name"";s:15:""MAESTRO @PETALS"";s:2:""id"";i:324867138;s:6:""id_str"";s:9:""324867138"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}}",3293765464,7659,283,6142,2015-05-22 01:58:42,The official twitter page of Petals102.3fm   (YOUR RADIO STATION)  Facebook : @PetalsFMIbadan/PetalsFM102.3   Instagram : @petalsfm1023,"Ibadan, Nigeria (Bodija)",,0,0,0,43,160,35
n63,bobofalex,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""JodiMcKayMP"";s:4:""name"";s:10:""Jodi McKay"";s:2:""id"";i:2495851202;s:6:""id_str"";s:10:""2495851202"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:15;}}}",345073943,66155,576,499,2011-07-29 21:14:08,Interested in good quality social and economic policy. Don't care which side of the divide provides it.,Sydney,,0,0,0,44,161,36
n64,shoebridgemlc,,true,a:0:{},55117013,25034,4853,18429,2009-07-08 22:41:29,"Greens NSW MP. Social justice, forests for the future, Treaties, sovereignty and climate justice",Sydney,1,13,0,13,0,82,588
n65,sue0606,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""ShoebridgeMLC"";s:4:""name"";s:16:""David Shoebridge"";s:2:""id"";i:55117013;s:6:""id_str"";s:8:""55117013"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}}",25482600,100121,2318,1367,2009-03-20 05:33:09,"environment, politics, science, rural, Landcarer, bird photographer, non-influencer. ‘I am glad I will not be young in a future without wilderness’ Aldo Leopold","Cameraygal Land, Australia",,0,0,0,45,162,37
n66,gailonghurst,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""ShoebridgeMLC"";s:4:""name"";s:16:""David Shoebridge"";s:2:""id"";i:55117013;s:6:""id_str"";s:8:""55117013"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}}",15500199,14781,1432,709,2008-07-20 06:31:21,"Collaborating to build a world where great education, the right to asylum and a clean environment are universal.","Sydney, Australia",,0,0,0,46,163,38
n67,garphillian,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:8:""Utopiana"";s:4:""name"";s:14:""Celeste Liddle"";s:2:""id"";i:9950542;s:6:""id_str"";s:7:""9950542"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:9;}}}",19707567,419,606,61,2009-01-29 06:59:30,"Smart enough to know I am not dumb, dumb enough to know I am not smart. Freedoms are easy to give up when they belong to someone else. I live on Narangga Land.",Adelaide,,0,1,1,0,164,9
n68,mnxmoosi,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""ShoebridgeMLC"";s:4:""name"";s:16:""David Shoebridge"";s:2:""id"";i:55117013;s:6:""id_str"";s:8:""55117013"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}}",1721618168,139223,3913,3443,2013-09-02 04:06:06,"#ProtectThePilliga  Join The #AUWU @/AusUnemployment",YuinCountry/ApartheidAustralia,,0,0,0,47,165,39
n69,tacticalmaid,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""mylesdavies"";s:4:""name"";s:12:""Myles Davies"";s:2:""id"";i:28063202;s:6:""id_str"";s:8:""28063202"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:12;}}}",14439107,61613,1734,3118,2008-04-18 20:26:44,Sysadmin that herds clouds and yells at them | INFOSEC | OSINT | Military Nerd | Lesbiab | Biggest Tomboy 2020 | Actual Cyborg | Opinions my own. Often weird.,🇦🇺,,0,1,1,48,167,603
n70,mrmadrigal1,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""ShoebridgeMLC"";s:4:""name"";s:16:""David Shoebridge"";s:2:""id"";i:55117013;s:6:""id_str"";s:8:""55117013"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:14;}}}",1018775230569857024,32217,445,560,2018-07-16 04:31:57,"Boot the Liberals, they’re a corrupt rabble.Stop Aus DV. House homeless. Free all Refugees. Boycott the Murdochracy filth. Proud Sewer Rat.",Sydney Waterloo,,0,1,1,0,168,588
n71,michael42370100,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:14:""uniqueliving4U"";s:4:""name"";s:18:""💧uniqueliving4u"";s:2:""id"";i:1108104595;s:6:""id_str"";s:10:""1108104595"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:18;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:10:""Kate_Seear"";s:4:""name"";s:17:""A/Prof Kate Seear"";s:2:""id"";i:1461777931;s:6:""id_str"";s:10:""1461777931"";s:7:""indices"";a:2:{i:0;i:20;i:1;i:31;}}}",1181701381729603589,19149,469,162,2019-10-08 18:43:08,,,,0,1,1,49,170,592
n72,bill2230,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""ShoebridgeMLC"";s:4:""name"";s:16:""David Shoebridge"";s:2:""id"";i:55117013;s:6:""id_str"";s:8:""55117013"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}}",894742910,6196,1406,196,2012-10-21 02:14:20,,Cronulla,,0,0,0,50,171,40
n73,inbellaland,,true,a:0:{},1153920820378386432,19714,660,604,2019-07-24 02:52:17,Knows their way around a cereal bowl. Amateur Bodybuilder. Willow and Winston 😸. Polyam 💖 Not an Alien? nsfw: @peacheepixie,Brisbane/Yuggera,,0,0,0,51,172,41
n74,keepsydney1,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""ShoebridgeMLC"";s:4:""name"";s:16:""David Shoebridge"";s:2:""id"";i:55117013;s:6:""id_str"";s:8:""55117013"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}}",741147654319656961,26242,1537,1048,2016-06-10 01:59:05,We aim to foster environmental awareness  to shape a future liveable/sustainable Sydney whilst preserving hard won planning biodiversity protections.,"Sydney, New South Wales",,0,0,0,52,173,42
n75,lucidity_now,,true,a:0:{},1295440156888117248,1141,9,1,2020-08-17 15:19:48,Enterprise and Professional Training Solutions,South Africa,,0,0,0,53,174,43
n76,mvetustissima,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:8:""Utopiana"";s:4:""name"";s:14:""Celeste Liddle"";s:2:""id"";i:9950542;s:6:""id_str"";s:7:""9950542"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:12;}}}",322939130,57729,3207,714,2011-06-23 20:24:16,A fly on the wall of Twitter.,Whadjuk country,,0,0,0,54,175,44
n77,the_ndl,,true,a:0:{},281348986,31290,364,4755,2011-04-12 23:40:40,The NDL is a daily newspaper servicing the entire New England North West region. Contact our newsroom on 02 6768 1200.,"Tamworth, NSW",1,0,0,0,55,176,45
n78,hausofkiils,,true,a:0:{},857591673215266816,16063,381,506,2017-04-27 09:46:02,hi this is cherry kills ♡ | they/she | priv: @satinfIora,autistic,,0,0,0,56,177,46
n79,ozzycobber,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}}",186319889,46569,1657,1174,2010-09-02 23:44:30,"#Progressive #Atheist #ThereIsNoPlanetB #Education #TransparentDemocracies #FreeAssange",Australia,,0,0,0,57,178,47
n80,radioinfo,,true,a:0:{},81522809,28266,6264,6798,2009-10-11 01:14:23,Australia's leading professional radio news and jobs website.  Retweets aim to show a selection of comments on various issues - not necessarily endorsements.,Australia,,2,0,2,58,179,53
n81,valuefocus,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""stef_faurby"";s:4:""name"";s:14:""Steffen Faurby"";s:2:""id"";i:261630080;s:6:""id_str"";s:9:""261630080"";s:7:""indices"";a:2:{i:0;i:90;i:1;i:102;}}}",65499101,16728,1470,736,2009-08-13 19:24:06,"BE | Logistics Execut'n Sys | CI | Fairness | Surfing | Dali | Show, don't Tell  Visibility➡️Accountability➡️Control➡️Improvement🔄 Block Influencers & Idiots","Melbourne, Australia",,0,4,4,0,180,469
n82,seshweapon,,true,a:0:{},1242394419732439046,187,86,73,2020-03-24 06:14:56,tommypicklescowboyhat.jpg,,,0,0,0,59,181,48
n83,judithclark01,,true,a:0:{},3191555826,1237,268,120,2015-05-10 22:58:39,happily domesticated,"Brunswick, Melbourne",,0,0,0,60,182,49
n84,kiiierqu33n,,true,a:0:{},1063009404335796224,6581,391,212,2018-11-15 05:02:46,just tryna stay sane my dudes ||Queer/Pan🏳️‍🌈||she/her ||♋︎☀️|| ♈︎🌙 || ♏︎↑||,,,0,0,0,61,183,50
n85,steverezdo,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""JodiMcKayMP"";s:4:""name"";s:10:""Jodi McKay"";s:2:""id"";i:2495851202;s:6:""id_str"";s:10:""2495851202"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:15;}}}",724034725501894656,69352,3398,2847,2016-04-23 20:38:25,Progressive. #auspol  Passionate about a fair go for all and especially the creatures.🐨 Join your union. #ClimateEmergency  #axialSpA #RESIST  #LNPCrimeCartel,"Gubbi Gubbi - stolen land, Aus",,0,0,0,62,184,51
n86,davebrooker322,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""JodiMcKayMP"";s:4:""name"";s:10:""Jodi McKay"";s:2:""id"";i:2495851202;s:6:""id_str"";s:10:""2495851202"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:15;}}}",582350328,88608,5401,4914,2012-05-16 19:48:34,I have the same medical degree as Bill Gates,on a plane somewhere in time,,0,0,0,63,185,52
n87,nusrat_homaira,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""missbrown162"";s:4:""name"";s:10:""Miss Brown"";s:2:""id"";i:967073056601640960;s:6:""id_str"";s:18:""967073056601640960"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:13;}}}",765502013677318145,1085,324,423,2016-08-16 06:54:37,"Medical respiratory epidemiologist. #NHMRC fellow. Senior Lecturer @UNSWObGyn_Paeds. I put my heart, head and hands in my work. Blessed mother of two.","Sydney, New South Wales",,0,1,1,64,187,601
n88,minfoukradio,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:9:""radioinfo"";s:4:""name"";s:16:""radioinfo.com.au"";s:2:""id"";i:81522809;s:6:""id_str"";s:8:""81522809"";s:7:""indices"";a:2:{i:0;i:106;i:1;i:116;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:5:""acast"";s:4:""name"";s:5:""Acast"";s:2:""id"";i:2862633748;s:6:""id_str"";s:10:""2862633748"";s:7:""indices"";a:2:{i:0;i:121;i:1;i:127;}}}",5538662,46935,5,14050,2007-04-26 17:22:42,"The latest UK radio industry news from https://t.co/lFlXpquaVi, the media information website","London, UK",,0,2,2,58,189,53
n89,mediainfoworldw,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:9:""radioinfo"";s:4:""name"";s:16:""radioinfo.com.au"";s:2:""id"";i:81522809;s:6:""id_str"";s:8:""81522809"";s:7:""indices"";a:2:{i:0;i:104;i:1;i:114;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:5:""acast"";s:4:""name"";s:5:""Acast"";s:2:""id"";i:2862633748;s:6:""id_str"";s:10:""2862633748"";s:7:""indices"";a:2:{i:0;i:119;i:1;i:125;}}}",2285319241,122299,1,675,2014-01-10 11:07:20,"A worldwide feed of media news, from the media information website. For country-specific versions, come to http://t.co/wBZcjFY5tO","London, UK",,0,2,2,58,190,53
n90,lfptn,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""TAFECampaign"";s:4:""name"";s:12:""TAFECampaign"";s:2:""id"";i:364598854;s:6:""id_str"";s:9:""364598854"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:16;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""sallymcmanus"";s:4:""name"";s:13:""Sally McManus"";s:2:""id"";i:48624704;s:6:""id_str"";s:8:""48624704"";s:7:""indices"";a:2:{i:0;i:123;i:1;i:136;}}}",1721674567,3090,123,35,2013-09-02 04:20:58,"Opinions are mine alone and I do not represent any other person, organisation or entity.",,,0,1,1,0,191,554
n91,theredrobyn,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:14:""Hipcatprintery"";s:4:""name"";s:13:""Lawrence Finn"";s:2:""id"";i:185847562;s:6:""id_str"";s:9:""185847562"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:15;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:8:""Utopiana"";s:4:""name"";s:14:""Celeste Liddle"";s:2:""id"";i:9950542;s:6:""id_str"";s:7:""9950542"";s:7:""indices"";a:2:{i:0;i:16;i:1;i:25;}}}",2459812171,29907,4093,1189,2014-04-23 10:20:06,puss puss kram i like pretty rocks whadjuk country  she/her,Avslag,,6,2,8,0,25,9
n92,jmarrmarr,,true,a:0:{},938489083,291424,3562,5101,2012-11-10 01:13:05,Living on Awabakal land,,,0,0,0,65,192,54
n93,rodp48,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:9:""JmarrMarr"";s:4:""name"";s:18:""💧Elizabeth Marr"";s:2:""id"";i:938489083;s:6:""id_str"";s:9:""938489083"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:13;}}}",101092370,105973,940,601,2010-01-01 19:19:16,,"Reservoir, Melbourne Vic",,0,0,0,66,193,55
n94,zencatpottery,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""Trevor8Hobbs"";s:4:""name"";s:12:""Trevor Hobbs"";s:2:""id"";i:97777729;s:6:""id_str"";s:8:""97777729"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:16;}}}",838792950,508684,22191,33032,2012-09-21 20:29:46,happily married ~ artist ~ whimsical / functional pottery ~ handmade jewelry ~ vegetarian ~ happy person! 🥰  RTs are not necessarily endorsed by me.  NO DMs!,New Mexico,,0,0,0,67,194,56
n95,hipcatprintery,,true,"a:3:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""TheRedRobyn"";s:4:""name"";s:38:""hey media, the words LIES & LIAR exist"";s:2:""id"";i:2459812171;s:6:""id_str"";s:10:""2459812171"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:15;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:14:""Hipcatprintery"";s:4:""name"";s:13:""Lawrence Finn"";s:2:""id"";i:185847562;s:6:""id_str"";s:9:""185847562"";s:7:""indices"";a:2:{i:0;i:17;i:1;i:32;}}i:2;O:8:""stdClass"":5:{s:11:""screen_name"";s:8:""Utopiana"";s:4:""name"";s:14:""Celeste Liddle"";s:2:""id"";i:9950542;s:6:""id_str"";s:7:""9950542"";s:7:""indices"";a:2:{i:0;i:33;i:1;i:42;}}}",185847562,17237,866,539,2010-09-01 20:01:24,"lots of lives, like a cat... always art, always a teacher, lecturer, occasionally an academic. Artwork in NGA, AGNSW, NLA, Curtin,SLQ. Background in I.T tech",Newbury Victoria Australia,,2,3,5,0,25,9
n96,bbau_shs,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""MHaggerty_SHS"";s:4:""name"";s:16:""Melissa Haggerty"";s:2:""id"";i:3285605053;s:6:""id_str"";s:10:""3285605053"";s:7:""indices"";a:2:{i:0;i:222;i:1;i:236;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:14:""socorrohs_tafe"";s:4:""name"";s:15:""Socorro HS Tafe"";s:2:""id"";i:1310972403288338432;s:6:""id_str"";s:19:""1310972403288338432"";s:7:""indices"";a:2:{i:0;i:237;i:1;i:252;}}}",1182060997051392000,190,106,117,2019-10-09 18:31:33,Family and Consumer Science Teacher at Socorro High School! #TeamSISD,"Texas, USA",,1,2,3,68,196,470
n97,marielewsey,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:9:""JmarrMarr"";s:4:""name"";s:18:""💧Elizabeth Marr"";s:2:""id"";i:938489083;s:6:""id_str"";s:9:""938489083"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:13;}}}",1100056406,81313,2119,1787,2013-01-17 23:56:55,"Interested in politics, care about human rights, social justice & the graft & corruption wherever we look.",Country NSW,,0,0,0,69,197,57
n98,mintthesecond,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""clippyclipse"";s:4:""name"";s:16:""WildHeart (clip)"";s:2:""id"";i:4749502767;s:6:""id_str"";s:10:""4749502767"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:13;}}}",904995998564458497,7437,721,260,2017-09-05 05:13:54,smash player lmao || swagaholic || aiming to be best Mewtwo in QLD (Australia) and reach GC PR || Pro Midnight Fortnite player || Experienced in gamer jitsu ||,he/him | 17,,0,1,1,70,199,572
n99,rockedisonmusic,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""Trevor8Hobbs"";s:4:""name"";s:12:""Trevor Hobbs"";s:2:""id"";i:97777729;s:6:""id_str"";s:8:""97777729"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:16;}}}",1225656461780344833,5607,452,371,2020-02-07 00:44:20,Global Rock Music Coalition  Rock Band  4 Dog Studio Productions Rock Music is alive and well,USA,,0,0,0,71,200,58
n100,judyfree10,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:9:""JmarrMarr"";s:4:""name"";s:18:""💧Elizabeth Marr"";s:2:""id"";i:938489083;s:6:""id_str"";s:9:""938489083"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:13;}}}",2878155746,272591,376,2929,2014-10-26 07:02:12,ALP member 1994.   BA ComparativeStudiesPolitical Economy  A practical objective Labor Progressive..  Winning Lower House seats my focus 2021 #VoteLabor1,Clear MountainQ/Humpty Doo NT,,0,0,0,72,201,59
n101,strewellp,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}}",1916092944,22879,577,153,2013-09-29 00:20:57,,,,0,0,0,73,202,60
n102,askgerbil,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:7:""GladysB"";s:4:""name"";s:18:""Gladys Berejiklian"";s:2:""id"";i:704882735815401472;s:6:""id_str"";s:18:""704882735815401472"";s:7:""indices"";a:2:{i:0;i:97;i:1;i:105;}}}",91039220,149939,4998,4195,2009-11-18 23:55:05,Gerbilnow interests include sustainable development and advising government and industry on technology and policy to encourage sound decision making.,Canberra - Australia,,0,2,2,0,203,584
n103,frontinparker,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""Shane53443785"";s:4:""name"";s:13:""Shane🇦🇺"";s:2:""id"";i:1310903453753815040;s:6:""id_str"";s:19:""1310903453753815040"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:14;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""Brissiemaid"";s:4:""name"";s:12:""Brissie Maid"";s:2:""id"";i:294945604;s:6:""id_str"";s:9:""294945604"";s:7:""indices"";a:2:{i:0;i:15;i:1;i:27;}}}",1280992173597405184,984,29,18,2020-07-08 18:28:41,"That's why god invented card games, so humans would stop killing themselves arguing over his existence. Ricky Gervais/Bill Burr Fan. Religion:-Athostic",,,0,2,2,74,206,61
