Id,Label,timeset,0,1,2,3,4,5,6,7,8,9,indegree,outdegree,Degree,modularity_class,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub
n130,adhcwomencount,,true,"a:5:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""singingeyes"";s:4:""name"";s:11:""Helen Dyjak"";s:2:""id"";i:288577525;s:6:""id_str"";s:9:""288577525"";s:7:""indices"";a:2:{i:0;i:19;i:1;i:31;}}i:2;O:8:""stdClass"":5:{s:11:""screen_name"";s:9:""FatherBob"";s:4:""name"";s:9:""FatherBob"";s:2:""id"";i:9560992;s:6:""id_str"";s:7:""9560992"";s:7:""indices"";a:2:{i:0;i:32;i:1;i:42;}}i:3;O:8:""stdClass"":5:{s:11:""screen_name"";s:10:""racing_nsw"";s:4:""name"";s:10:""Racing NSW"";s:2:""id"";i:56629956;s:6:""id_str"";s:8:""56629956"";s:7:""indices"";a:2:{i:0;i:43;i:1;i:54;}}i:4;O:8:""stdClass"":5:{s:11:""screen_name"";s:10:""GeoffLeeMP"";s:4:""name"";s:12:""Geoff Lee MP"";s:2:""id"";i:221570520;s:6:""id_str"";s:9:""221570520"";s:7:""indices"";a:2:{i:0;i:104;i:1;i:115;}}}",3012189590,33457,2196,2308,2015-02-07 04:53:22,30yrs NSW public servant-disability. Unionist. Industrially conscripted to the for profit sector through sale of ADHC; so I retired. Views are mine.,Newcastle. NSW,,0,4,4,2,0,4,4,4,0.375,0.406481,0,0,0.031927
n132,john_cronin48,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}}",2931910016,149869,4356,3599,2014-12-16 01:13:22,Ex Qld government veterinarian & private vet practitioner. Passionate about accountability in government. We should hold MPs accountable or reap what we sow.,Toowoomba Qld,,0,3,3,2,0,3,3,1,1,1,0,0,0.030182
n137,ochreblue,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}}",187836067,403618,5000,2882,2010-09-07 04:14:21,"Politics junkie who loves my family & friends, my haven, reading, spirituality, yoga, healthy living, & the environment. Also special 🐕🐕 Ochre & Charlie.",Australia,,0,1,1,2,0,1,1,1,1,1,0,0,0.009907
n141,minnie736,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""TAFECampaign"";s:4:""name"";s:12:""TAFECampaign"";s:2:""id"";i:364598854;s:6:""id_str"";s:9:""364598854"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:16;}}}",1218494812279558144,9851,824,372,2020-01-18 06:27:34,Mother❤️ .. GenX ..  Environment & Politics 🌿🐨 .. Currently residing in #ScoMosBananaRepublic #BoycottMurdoch #UluruStatement #NotMovingOn #SewerRat,Australia,,0,2,2,4,0,2,2,1,1,1,0,0,0.010735
n143,gerardyvanovich,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""TAFECampaign"";s:4:""name"";s:12:""TAFECampaign"";s:2:""id"";i:364598854;s:6:""id_str"";s:9:""364598854"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:16;}}}",3059139049,139137,515,508,2015-03-02 22:59:19,"💧Love good coffee, field hockey, evidence based science and technology. Sometime software Tester. Pronouns he/him. Keep discussions polite.",Australia,,0,2,2,4,0,2,2,1,1,1,0,0,0.010735
n144,hellorachyy,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:8:""Utopiana"";s:4:""name"";s:14:""Celeste Liddle"";s:2:""id"";i:9950542;s:6:""id_str"";s:7:""9950542"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:9;}}}",14175294,167606,2013,1942,2008-03-19 03:48:46,"Sparking Joy, HBU? ✨🌈 ❤️@raphec 🐶Suki & Katja 🍑#lizzbian 🩰#adultballet 📚#bookworm ♿️#vacterl 💔#heartfailure 🏳️‍🌈#bibibi 🚺 she/her","South Yarra, Melbourne",,0,1,1,0,0,1,1,3,0.5,0.611111,0,0,0.00329
n148,wanta_know,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""TAFECampaign"";s:4:""name"";s:12:""TAFECampaign"";s:2:""id"";i:364598854;s:6:""id_str"";s:9:""364598854"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:16;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""sallymcmanus"";s:4:""name"";s:13:""Sally McManus"";s:2:""id"";i:48624704;s:6:""id_str"";s:8:""48624704"";s:7:""indices"";a:2:{i:0;i:123;i:1;i:136;}}}",1608494760,97856,1576,668,2013-07-20 11:52:15,,lutruwita (Tasmania),,0,1,1,4,0,1,1,1,1,1,0,0,0.002617
n149,merrilynrowler,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""TAFECampaign"";s:4:""name"";s:12:""TAFECampaign"";s:2:""id"";i:364598854;s:6:""id_str"";s:9:""364598854"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:16;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""sallymcmanus"";s:4:""name"";s:13:""Sally McManus"";s:2:""id"";i:48624704;s:6:""id_str"";s:8:""48624704"";s:7:""indices"";a:2:{i:0;i:123;i:1;i:136;}}}",1456550630,31440,413,318,2013-05-25 06:25:39,Retired from accounting and book keeping working life. Also stepped down from 35 years of volunteer community services management and now some me time,"Queensland, Australia",,0,1,1,4,0,1,1,1,1,1,0,0,0.002617
n150,armstrongvonny,,true,"a:3:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""TAFECampaign"";s:4:""name"";s:12:""TAFECampaign"";s:2:""id"";i:364598854;s:6:""id_str"";s:9:""364598854"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:13;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:9:""FatherBob"";s:4:""name"";s:9:""FatherBob"";s:2:""id"";i:9560992;s:6:""id_str"";s:7:""9560992"";s:7:""indices"";a:2:{i:0;i:14;i:1;i:24;}}i:2;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""sallymcmanus"";s:4:""name"";s:13:""Sally McManus"";s:2:""id"";i:48624704;s:6:""id_str"";s:8:""48624704"";s:7:""indices"";a:2:{i:0;i:25;i:1;i:38;}}}",1022343328363212800,2202,869,78,2018-07-26 00:50:18,"Developing into a true Pro Cycling tragic. Late to the party and trying to catch up! Destined to be the Lantern Rouge in most rides, not a racer, a slowtourer.","Adelaide, South Australia",,0,3,3,4,0,3,3,4,0.375,0.402778,0,0,0.01215
n152,lindyasimus,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}}",14759212,108195,7634,8017,2008-05-13 10:18:29,"Love engaging smart peeps who are quick on the uptake, social equity, Leonard Cohen, Nick Cave, Tom Waits and gardens.","Newcastle, NSW Australia.",,0,1,1,2,0,1,1,1,1,1,0,0,0.009907
n153,darylgibson,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}}",343096504,529192,5173,4703,2011-07-26 21:53:57,"jackeroo decky waiter model pro Harvard Mol Cell Biol Research Tech Radiological Health Imaging Dosimetry cancer research Physicist MSc ret'd, not wanted in oz",Manning Point,,0,1,1,2,0,1,1,1,1,1,0,0,0.009907
n155,brianrockr,,true,"a:3:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""TAFECampaign"";s:4:""name"";s:12:""TAFECampaign"";s:2:""id"";i:364598854;s:6:""id_str"";s:9:""364598854"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:13;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:9:""FatherBob"";s:4:""name"";s:9:""FatherBob"";s:2:""id"";i:9560992;s:6:""id_str"";s:7:""9560992"";s:7:""indices"";a:2:{i:0;i:14;i:1;i:24;}}i:2;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""sallymcmanus"";s:4:""name"";s:13:""Sally McManus"";s:2:""id"";i:48624704;s:6:""id_str"";s:8:""48624704"";s:7:""indices"";a:2:{i:0;i:25;i:1;i:38;}}}",1318508616308043776,1248,26,10,2020-10-20 07:06:04,77 beach music ukelele group,,,0,3,3,4,0,3,3,4,0.375,0.402778,0,0,0.01215
n159,chaythorpeaeu,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""TAFECampaign"";s:4:""name"";s:12:""TAFECampaign"";s:2:""id"";i:364598854;s:6:""id_str"";s:9:""364598854"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:16;}}}",1158539359,4089,1826,2138,2013-02-07 18:17:51,"AEU Federal President. Passionate about public education in preschools, schools, TAFE. Proud to be union! Privileged to live & learn on Kaurna country",,,18,1,19,1,18,1,19,0,0,0,0,0.121508,0
n160,fromthewonni,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:14:""judithajames11"";s:4:""name"";s:12:""Judith James"";s:2:""id"";i:742769376277843972;s:6:""id_str"";s:18:""742769376277843972"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:15;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:15:""northway_debbie"";s:4:""name"";s:26:""🕯DebbieN Credible Woman"";s:2:""id"";i:1897328731;s:6:""id_str"";s:10:""1897328731"";s:7:""indices"";a:2:{i:0;i:16;i:1;i:32;}}}",1155417555915272192,1754,377,256,2019-07-28 05:59:46,Proud Mum Grandma retired principal and Union member,"Woronora, Sydney",,0,2,2,12,0,2,2,2,0.583333,0.642857,0,0,0.008828
n161,mjarman_sstuwa,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""TAFECampaign"";s:4:""name"";s:12:""TAFECampaign"";s:2:""id"";i:364598854;s:6:""id_str"";s:9:""364598854"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:16;}}}",1319534029348061186,27,242,12,2020-10-23 03:00:15,,"Perth, Western Australia",,0,1,1,1,0,1,1,1,1,1,0,0,0.006
n165,unionsnsw,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""TeachersFed"";s:4:""name"";s:19:""Teachers Federation"";s:2:""id"";i:312023933;s:6:""id_str"";s:9:""312023933"";s:7:""indices"";a:2:{i:0;i:238;i:1;i:250;}}}",188136549,13984,2186,11261,2010-09-07 20:41:41,"The peak body for unions and their members in NSW. Authorised M Morey L3, 4-10 Goulburn St Sydney NSW 2000","New South Wales, Australia",,0,1,1,8,0,1,1,4,0.343511,0.35463,0,0,0.010729
n172,lilford60,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:14:""SingletonArgus"";s:4:""name"";s:19:""The Singleton Argus"";s:2:""id"";i:384584692;s:6:""id_str"";s:9:""384584692"";s:7:""indices"";a:2:{i:0;i:106;i:1;i:121;}}}",1320102848,426,103,136,2013-04-01 06:53:58,Journalist - Singleton Argus; Town and Country Newspaper. Biggest challenge growing our own food sustainably. louise.nichols@singletonargus.com.au,"Singleton ",,0,1,1,1,0,1,1,1,1,1,0,0,0.005094
n173,ausgrrl,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:15:""ElaineM11584892"";s:4:""name"";s:12:""Elaine McKay"";s:2:""id"";i:1150553499500814339;s:6:""id_str"";s:19:""1150553499500814339"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:19;}}}",943423729,108187,1648,1596,2012-11-12 07:22:11,,"Capel, Western Australia",,1,0,1,7,1,0,1,0,0,0,0,0.015618,0
n174,jaki_rogers,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""TAFECampaign"";s:4:""name"";s:12:""TAFECampaign"";s:2:""id"";i:364598854;s:6:""id_str"";s:9:""364598854"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:16;}}}",1314791253293191170,421,50,13,2020-10-10 00:54:16,"80yr.old that dislikes the government she is leaving for her great grandkids after bringing her sons to a wonderful country of opportunity and love in ""66.",,,0,1,1,1,0,1,1,1,1,1,0,0,0.006
n175,singletonargus,,true,a:0:{},384584692,3102,67,1581,2011-10-03 19:29:22,"The Singleton Argus newspaper, established July 15, 1874.  Local people covering local news and events.","Campbell Street, Singleton",,15,0,15,1,15,0,15,0,0,0,0,0.103175,0
n176,sir_vickz,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:9:""lilford60"";s:4:""name"";s:14:""louise Nichols"";s:2:""id"";i:1320102848;s:6:""id_str"";s:10:""1320102848"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:13;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:14:""SingletonArgus"";s:4:""name"";s:19:""The Singleton Argus"";s:2:""id"";i:384584692;s:6:""id_str"";s:9:""384584692"";s:7:""indices"";a:2:{i:0;i:121;i:1;i:136;}}}",333382653,12235,1593,1834,2011-07-11 09:11:00,“Noisy objector” as per NSW Minerals Council. Rural Generalist. GP Obstetrician. Clean air and safe climate advocate. https://t.co/Fn92TIMZse he/him/his,,,0,1,1,1,0,1,1,1,1,1,0,0,0.005094
n196,flogwarrior,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:15:""politicaltragic"";s:4:""name"";s:20:""💧Political Tragic"";s:2:""id"";i:62628195;s:6:""id_str"";s:8:""62628195"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:19;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:10:""LiberalAus"";s:4:""name"";s:13:""Liberal Party"";s:2:""id"";i:28739612;s:6:""id_str"";s:8:""28739612"";s:7:""indices"";a:2:{i:0;i:29;i:1;i:40;}}}",2725445988,124829,2595,3342,2014-08-12 01:18:16,Shouty Sweary Atheist.  Zero tolerance for God-botherers of any variety & anyone practicing their arseholery on others. Put LNP where they put you .Last,Living on Ramindjeri land,,0,1,1,3,0,1,1,1,1,1,0,0,0.001104
n200,stephenwoots,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""ShoebridgeMLC"";s:4:""name"";s:16:""David Shoebridge"";s:2:""id"";i:55117013;s:6:""id_str"";s:8:""55117013"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:14;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:15;i:1;i:29;}}}",960143858024595456,39213,1083,1495,2018-02-04 08:31:49,Boring ordinary. Happy dad. Solar powered. Tree hugger. EVs. Native plants and animals esp birds. Not enough cycling (recumbent). Many musics!,"Straya ",,0,2,2,8,0,2,2,4,0.430622,0.45463,0,0,0.017029
n202,newcastleherald,,true,a:0:{},125211600,65703,771,30852,2010-03-21 22:39:40,"The latest news from the Newcastle Herald, the Hunter's best source for news and sport in print and online.","Newcastle, Australia",1,2,0,2,7,2,0,2,0,0,0,0,0.022143,0
n203,gdixon1977,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""ShoebridgeMLC"";s:4:""name"";s:16:""David Shoebridge"";s:2:""id"";i:55117013;s:6:""id_str"";s:8:""55117013"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}}",978768111825387520,71208,5547,5596,2018-03-27 18:57:57,View from the Milky Way. Democratic Socialism. Gunggari-Mandandanji-Kooma Country https://t.co/KZdzcnj5hI https://t.co/LQ7yfdLwY6 No DMs,Australia,,0,1,1,3,0,1,1,1,1,1,0,0,0.001104
n205,markgoudkamp,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""AGavrielatos"";s:4:""name"";s:18:""Angelo Gavrielatos"";s:2:""id"";i:1649067530;s:6:""id_str"";s:10:""1649067530"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:16;}}}",16903878,4956,1039,963,2008-10-22 07:34:29,"Refugee activist, ESL teacher, unionist, socialist, and lover of film, food, frothy beverages & surf.",Sydney,,0,1,1,8,0,1,1,4,0.343511,0.35463,0,0,0.010729
n211,malurussally,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""TAFECampaign"";s:4:""name"";s:12:""TAFECampaign"";s:2:""id"";i:364598854;s:6:""id_str"";s:9:""364598854"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:16;}}}",2985110557,117097,3483,2730,2015-01-15 23:22:27,"🇦🇺I support action now to address the #ClimateEmergency🔥 #MDB💧& ongoing support of public libraries, public health, public education, public transport","Coonabarabran, New South Wales",,0,1,1,1,0,1,1,1,1,1,0,0,0.006
n214,suewhit02414019,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:9:""egirrrlie"";s:4:""name"";s:40:""𝖊𝖌𝖎𝖗𝖗𝖗𝖑𝖎𝖊💧"";s:2:""id"";i:17114432;s:6:""id_str"";s:8:""17114432"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:13;}}}",1012560007819169792,6383,113,80,2018-06-29 00:54:53,"Mother, wife, daughter, sister, aunt, grandmother, apostrophe lover when used correctly....","Melbourne, Victoria",,0,1,1,6,0,1,1,1,1,1,0,0,0.004604
n216,libliars,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:14:""michaelcollins"";s:4:""name"";s:14:""michaelcollins"";s:2:""id"";i:13808562;s:6:""id_str"";s:8:""13808562"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:18;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:7:""YouTube"";s:4:""name"";s:7:""YouTube"";s:2:""id"";i:10228272;s:6:""id_str"";s:8:""10228272"";s:7:""indices"";a:2:{i:0;i:122;i:1;i:130;}}}",983712571,51048,2338,2364,2012-12-01 21:01:11,"When Injustice becomes Law,   Resistance becomes Duty","Living on Darkinjung land ",,1,1,2,6,1,1,2,1,1,1,1,0.000006,0.004604
n217,lordfauntelroy,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:9:""unionsnsw"";s:4:""name"";s:10:""Unions NSW"";s:2:""id"";i:188136549;s:6:""id_str"";s:9:""188136549"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:13;}}}",2783540131,3921,198,73,2014-09-01 01:03:26,,,,0,1,1,8,0,1,1,4,0.343511,0.35463,0,0,0.010729
n222,goulburn1,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}}",2397121484,38965,508,331,2014-03-18 22:35:50,,,,0,1,1,2,0,1,1,1,1,1,0,0,0.009907
n223,pg0268,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:10:""jihaddibmp"";s:4:""name"";s:12:""Jihad Dib MP"";s:2:""id"";i:3123674845;s:6:""id_str"";s:10:""3123674845"";s:7:""indices"";a:2:{i:0;i:104;i:1;i:115;}}}",1123865897960185860,74647,1538,842,2019-05-02 04:24:45,Living on Kuarna land,Australia,,0,3,3,12,0,3,3,2,0.6,0.666667,0,0,0.020698
n225,remtm,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:10:""jihaddibmp"";s:4:""name"";s:12:""Jihad Dib MP"";s:2:""id"";i:3123674845;s:6:""id_str"";s:10:""3123674845"";s:7:""indices"";a:2:{i:0;i:104;i:1;i:115;}}}",203337685,11372,661,128,2010-10-15 21:44:41,when we grow up what will we be...just a wee thought for my 3 neurones & me...we wonder & wait as the wrinkles appear...& curiously enjoy the time we are here,Toronto NSW- Awabakal country,,0,1,1,2,0,1,1,1,1,1,0,0,0.009648
n234,jihaddibmp,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:10:""jihaddibmp"";s:4:""name"";s:12:""Jihad Dib MP"";s:2:""id"";i:3123674845;s:6:""id_str"";s:10:""3123674845"";s:7:""indices"";a:2:{i:0;i:104;i:1;i:115;}}}",3123674845,3934,704,7367,2015-04-01 05:26:14,"NSW Member for Lakemba. Shadow Minister for Tafe & Skills, Youth, Juvenile Justice. Proud fmr Principal",,1,41,1,42,2,41,1,42,0,0,0,0,0.1954,0
n235,chrissiefarran,,true,"a:3:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:14:""bornblonde0077"";s:4:""name"";s:8:""whats up"";s:2:""id"";i:301130320;s:6:""id_str"";s:9:""301130320"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:18;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:14:""judithajames11"";s:4:""name"";s:12:""Judith James"";s:2:""id"";i:742769376277843972;s:6:""id_str"";s:18:""742769376277843972"";s:7:""indices"";a:2:{i:0;i:20;i:1;i:35;}}i:2;O:8:""stdClass"":5:{s:11:""screen_name"";s:15:""ElaineM11584892"";s:4:""name"";s:12:""Elaine McKay"";s:2:""id"";i:1150553499500814339;s:6:""id_str"";s:19:""1150553499500814339"";s:7:""indices"";a:2:{i:0;i:36;i:1;i:52;}}}",54463594,22015,1808,524,2009-07-07 01:41:02,"All views, posts and opinions shared are my own. Unless they are quotes, retweets, or links. Retweets are not endorsements. 💦",Sydney,,0,2,2,12,0,2,2,2,0.571429,0.625,0,0,0.01105
n237,aaaopinion,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:15:""politicaltragic"";s:4:""name"";s:20:""💧Political Tragic"";s:2:""id"";i:62628195;s:6:""id_str"";s:8:""62628195"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:19;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:10:""LiberalAus"";s:4:""name"";s:13:""Liberal Party"";s:2:""id"";i:28739612;s:6:""id_str"";s:8:""28739612"";s:7:""indices"";a:2:{i:0;i:29;i:1;i:40;}}}",612484218,65450,898,1084,2012-06-19 05:02:08,"Teacher. Father. Grandfather. True believer in social justice for all. M.Ed., Dip.Ed., B.Comm.",Armidale,,0,1,1,3,0,1,1,1,1,1,0,0,0.001104
n238,moragwood73,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:15:""ElaineM11584892"";s:4:""name"";s:12:""Elaine McKay"";s:2:""id"";i:1150553499500814339;s:6:""id_str"";s:19:""1150553499500814339"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:16;}}}",2718885698,2416,861,121,2014-08-09 04:15:18,"Tweets posted or shared are not related to my employer or any othr connections. All lives matter, Nurses are great! Not everything shared I agree with either!🤔",South Australia,,2,1,3,12,2,1,3,3,0.421053,0.479167,0,0.01704,0.005548
n245,beats_crime,,true,"a:6:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:10:""jihaddibmp"";s:4:""name"";s:12:""Jihad Dib MP"";s:2:""id"";i:3123674845;s:6:""id_str"";s:10:""3123674845"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:11;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:6:""psansw"";s:4:""name"";s:7:""PSA NSW"";s:2:""id"";i:15434095;s:6:""id_str"";s:8:""15434095"";s:7:""indices"";a:2:{i:0;i:12;i:1;i:19;}}i:2;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""TeachersFed"";s:4:""name"";s:19:""Teachers Federation"";s:2:""id"";i:312023933;s:6:""id_str"";s:9:""312023933"";s:7:""indices"";a:2:{i:0;i:20;i:1;i:32;}}i:3;O:8:""stdClass"":5:{s:11:""screen_name"";s:15:""KateRWashington"";s:4:""name"";s:18:""Kate Washington MP"";s:2:""id"";i:2380223436;s:6:""id_str"";s:10:""2380223436"";s:7:""indices"";a:2:{i:0;i:33;i:1;i:49;}}i:4;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""crakanthorp"";s:4:""name"";s:15:""Tim Crakanthorp"";s:2:""id"";i:210359205;s:6:""id_str"";s:9:""210359205"";s:7:""indices"";a:2:{i:0;i:50;i:1;i:62;}}i:5;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""ClaytonBarrMP"";s:4:""name"";s:12:""Clayton Barr"";s:2:""id"";i:537946598;s:6:""id_str"";s:9:""537946598"";s:7:""indices"";a:2:{i:0;i:63;i:1;i:77;}}}",738961491160764416,1933,1200,537,2016-06-04 01:12:03,Education Beats Crime every day in NSW jails. Use the campaign hashtag #EducationBeatsCrime to demand the NSW Govt reinstate 138 sacked qualified jail teachers.,"New South Wales, Australia",,0,6,6,12,0,6,6,4,0.358566,0.393519,0,0,0.041629
n248,cpsunsw,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""ChampionPost"";s:4:""name"";s:20:""Parkes Champion Post"";s:2:""id"";i:274388670;s:6:""id_str"";s:9:""274388670"";s:7:""indices"";a:2:{i:0;i:87;i:1;i:100;}}}",942879680071213056,318,403,203,2017-12-18 17:10:08,"Community & Public Sector Union NSW represents members working in NSW universities, TAFE, Disability, Home Care, Forestry and a number of other employers.","New South Wales, Australia",,0,1,1,2,0,1,1,1,1,1,0,0,0.000954
n249,smyth_rosa,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}}",1439740506,59464,190,312,2013-05-18 20:08:37,"I am 53, happily married for 35 years,  two children and four grandchildren. I support our planet, inequality and injustice.","Melbourne, Australia",,0,1,1,2,0,1,1,1,1,1,0,0,0.009907
